timestamp,zone_id,methane_ppm,co_ppm,ventilation_level
7020,Z5,0.0,0.0326,0.4326
7020,Z6,0.0,0.0,0.8213
7050,Z1,0.0,0.3169,0.6408
7050,Z2,0.1268,2.1265,0.9572
7050,Z3,1.0782,7.4487,0.8501
7050,Z4,0.2164,2.6734,0.8275
7050,Z5,0.0,0.0,0.4553
7050,Z6,0.0,0.0,0.8151
7080,Z1,0.0,0.3776,0.6266
7080,Z2,0.1635,2.3345,0.9457
7080,Z3,1.0592,7.2473,0.828
7080,Z4,0.2503,2.8231,0.8491
7080,Z5,0.0,0.0,0.4838
7080,Z6,0.0,0.0,0.8118
7110,Z1,0.0,0.4533,0.6072
7110,Z2,0.1722,2.3889,0.9496
7110,Z3,0.9423,6.8166,0.8188
7110,Z4,0.2411,2.7634,0.8411
7110,Z5,0.0,0.0946,0.4538
7110,Z6,0.0,0.0,0.8024
7140,Z1,0.0,0.4822,0.6325
7140,Z2,0.0816,1.999,0.9454
7140,Z3,0.769,6.0545,0.8112
7140,Z4,0.2494,2.6828,0.8209
7140,Z5,0.0,0.099,0.4465
7140,Z6,0.0,0.0439,0.7868
7170,Z1,0.0,0.4077,0.651
7170,Z2,0.1037,2.1945,0.9639
7170,Z3,0.7161,5.7439,0.7986
7170,Z4,0.1887,2.4424,0.8282
7170,Z5,0.0,0.0464,0.4195
7170,Z6,0.0,0.0449,0.7629
7200,Z1,0.0,0.3593,0.6646
7200,Z2,0.0799,2.164,0.9544
7200,Z3,0.9321,6.6195,0.7964
7200,Z4,0.2005,2.6837,0.8553
7200,Z5,0.0,0.0331,0.3938
7200,Z6,0.0,0.0356,0.7834
7230,Z1,0.0,0.3434,0.6419
7230,Z2,0.1382,2.2174,0.951
7230,Z3,0.8915,6.5958,0.8127
7230,Z4,0.1991,2.6343,0.8662
7230,Z5,0.0,0.1376,0.4015
7230,Z6,0.0,0.0155,0.7847
7260,Z1,0.0,0.444,0.6238
7260,Z2,0.1042,2.0015,0.9278
7260,Z3,0.7607,6.1417,0.7992
7260,Z4,0.1708,2.3693,0.8387
7260,Z5,0.0,0.0759,0.4073
7260,Z6,0.0,0.0085,0.7641
7290,Z1,0.0,0.4361,0.6497
7290,Z2,0.0572,1.8133,0.9365
7290,Z3,0.7111,5.7344,0.7832
7290,Z4,0.2057,2.5173,0.8571
7290,Z5,0.0,0.0199,0.4187
7290,Z6,0.0,0.0,0.788
7320,Z1,0.0,0.3365,0.6374
7320,Z2,0.0419,1.6492,0.9273
7320,Z3,0.86,6.3113,0.8081
7320,Z4,0.1425,2.2843,0.8448
7320,Z5,0.0,0.0139,0.3887
7320,Z6,0.0,0.0166,0.7692
7350,Z1,0.0,0.3221,0.6539
7350,Z2,0.0773,1.8611,0.9296
7350,Z3,0.8518,6.2578,0.8112
7350,Z4,0.1937,2.3967,0.8214
7350,Z5,0.0,0.0718,0.4088
7350,Z6,0.0,0.0,0.7513
7380,Z1,0.0,0.3324,0.6582
7380,Z2,0.0743,1.9059,0.9417
7380,Z3,0.9106,6.3859,0.7854
7380,Z4,0.1781,2.497,0.8448
7380,Z5,0.0,0.1452,0.3825
7380,Z6,0.0,0.0,0.7463
7410,Z1,0.0,0.2418,0.6776
7410,Z2,0.0646,1.7915,0.93
7410,Z3,0.7683,5.767,0.7989
7410,Z4,0.213,2.5012,0.8298
7410,Z5,0.0,0.0623,0.3974
7410,Z6,0.0,0.0,0.7546
7440,Z1,0.0,0.1784,0.6875
7440,Z2,0.0265,1.6067,0.9241
7440,Z3,0.9385,6.6084,0.7955
7440,Z4,0.2637,2.8151,0.8192
7440,Z5,0.0,0.0773,0.3933
7440,Z6,0.0,0.0073,0.7584
7470,Z1,0.0,0.2258,0.7131
7470,Z2,0.0694,1.8004,0.9179
7470,Z3,0.9679,6.6409,0.7966
7470,Z4,0.2623,2.5976,0.8025
7470,Z5,0.0,0.0155,0.4126
7470,Z6,0.0,0.0617,0.7616
7500,Z1,0.0,0.1974,0.6924
7500,Z2,0.0547,1.6462,0.9099
7500,Z3,1.0238,7.0692,0.7721
7500,Z4,0.3105,2.7151,0.816
7500,Z5,0.0,0.0331,0.4321
7500,Z6,0.0,0.0,0.786
7530,Z1,0.0,0.1058,0.7062
7530,Z2,0.0225,1.6015,0.9262
7530,Z3,0.97,6.6967,0.7941
7530,Z4,0.2899,2.8741,0.8221
7530,Z5,0.0,0.0,0.4251
7530,Z6,0.0,0.0,0.7884
7560,Z1,0.0,0.1445,0.6895
7560,Z2,0.0537,1.6851,0.9229
7560,Z3,0.8448,6.161,0.7815
7560,Z4,0.2044,2.5763,0.8264
7560,Z5,0.0,0.0439,0.4002
7560,Z6,0.0,0.0,0.7663
7590,Z1,0.0,0.0987,0.6887
7590,Z2,0.0694,1.7723,0.937
7590,Z3,0.9578,6.5428,0.7709
7590,Z4,0.2256,2.6464,0.8218
7590,Z5,0.0,0.0041,0.4058
7590,Z6,0.0,0.0363,0.7955
7620,Z1,0.0,0.0565,0.6853
7620,Z2,0.1217,2.0766,0.919
7620,Z3,1.009,7.0728,0.7477
7620,Z4,0.3062,2.8139,0.8439
7620,Z5,0.0,0.0053,0.4174
7620,Z6,0.0,0.0002,0.7669
7650,Z1,0.0,0.1122,0.6675
7650,Z2,0.1029,2.1128,0.9328
7650,Z3,0.8411,6.1646,0.7527
7650,Z4,0.2731,2.6452,0.831
7650,Z5,0.0,0.0,0.3906
7650,Z6,0.0,0.0399,0.7602
7680,Z1,0.0,0.1154,0.6771
7680,Z2,0.1296,2.2569,0.9418
7680,Z3,0.9969,6.9995,0.7286
7680,Z4,0.2636,2.6443,0.8121
7680,Z5,0.0,0.0,0.4162
7680,Z6,0.0,0.0,0.762
7710,Z1,0.0,0.1987,0.6565
7710,Z2,0.1756,2.2881,0.926
7710,Z3,1.0832,7.3655,0.7362
7710,Z4,0.3145,2.8419,0.7839
7710,Z5,0.0,0.0758,0.3953
7710,Z6,0.0,0.0508,0.7372
7740,Z1,0.0,0.2397,0.6633
7740,Z2,0.1676,2.1923,0.9051
7740,Z3,0.9635,6.8421,0.7387
7740,Z4,0.3392,2.8576,0.8019
7740,Z5,0.0,0.0478,0.4076
7740,Z6,0.0,0.0,0.767
7770,Z1,0.0,0.2607,0.6892
7770,Z2,0.1374,2.1744,0.932
7770,Z3,1.0839,7.3549,0.7523
7770,Z4,0.3036,2.8558,0.7966
7770,Z5,0.0,0.0323,0.4313
7770,Z6,0.0,0.0,0.7837
7800,Z1,0.0,0.2598,0.705
7800,Z2,0.1361,2.2573,0.9159
7800,Z3,0.9805,6.9199,0.7636
7800,Z4,0.3093,2.9828,0.8093
7800,Z5,0.0,0.0074,0.4307
7800,Z6,0.0,0.0,0.7557
7830,Z1,0.0,0.3519,0.6912
7830,Z2,0.1667,2.5618,0.9314
7830,Z3,1.0991,7.4731,0.7857
7830,Z4,0.2892,2.8317,0.7941
7830,Z5,0.0,0.0111,0.4449
7830,Z6,0.0,0.0106,0.7623
7860,Z1,0.0,0.4687,0.6927
7860,Z2,0.1845,2.4049,0.9285
7860,Z3,1.1745,7.9514,0.7868
7860,Z4,0.3134,2.8251,0.7951
7860,Z5,0.0,0.0397,0.4323
7860,Z6,0.0,0.0,0.782
7890,Z1,0.0,0.4817,0.6995
7890,Z2,0.1301,2.2172,0.9482
7890,Z3,0.9929,7.027,0.8035
7890,Z4,0.2759,2.6414,0.7899
7890,Z5,0.0,0.0292,0.4378
7890,Z6,0.0,0.0118,0.7793
7920,Z1,0.0,0.4875,0.7239
7920,Z2,0.0838,1.9787,0.9251
7920,Z3,0.9811,6.8996,0.7965
7920,Z4,0.3281,2.9969,0.7826
7920,Z5,0.0,0.0744,0.4625
7920,Z6,0.0,0.0,0.7583
7950,Z1,0.0,0.3866,0.7366
7950,Z2,0.1414,2.1308,0.9219
7950,Z3,0.8489,6.2339,0.7787
7950,Z4,0.3084,2.8318,0.804
7950,Z5,0.0,0.069,0.4854
7950,Z6,0.0,0.0,0.7568
7980,Z1,0.0,0.375,0.7426
7980,Z2,0.1636,2.1033,0.9253
7980,Z3,0.7353,5.8838,0.7879
7980,Z4,0.2897,2.9233,0.8242
7980,Z5,0.0,0.0191,0.4584
7980,Z6,0.0,0.0181,0.7672
8010,Z1,0.0,0.3019,0.7483
8010,Z2,0.1564,1.9771,0.9301
8010,Z3,0.7288,5.7315,0.78
8010,Z4,0.2366,2.7016,0.8273
8010,Z5,0.0,0.0358,0.4701
8010,Z6,0.0,0.0207,0.7686
8040,Z1,0.0,0.3111,0.7249
8040,Z2,0.2007,2.311,0.9291
8040,Z3,0.9403,6.6042,0.7673
8040,Z4,0.2124,2.5804,0.857
8040,Z5,0.0,0.0539,0.4738
8040,Z6,0.0,0.0068,0.7682
8070,Z1,0.0,0.2634,0.7374
8070,Z2,0.0926,2.0343,0.9366
8070,Z3,1.0076,6.9634,0.7972
8070,Z4,0.2002,2.5886,0.8652
8070,Z5,0.0,0.0426,0.4607
8070,Z6,0.0,0.0,0.7686
8100,Z1,0.0,0.3009,0.7486
8100,Z2,0.1056,2.1128,0.9084
8100,Z3,0.9295,6.6195,0.8075
8100,Z4,0.2464,2.7793,0.8641
8100,Z5,0.0,0.0889,0.4629
8100,Z6,0.0,0.0219,0.7634
8130,Z1,0.0,0.277,0.7365
8130,Z2,0.1324,2.1902,0.8909
8130,Z3,1.0541,7.0891,0.7988
8130,Z4,0.1905,2.5279,0.8931
8130,Z5,0.0,0.0974,0.4672
8130,Z6,0.0,0.0277,0.7853
8160,Z1,0.0,0.2911,0.7254
8160,Z2,0.1418,2.2742,0.8751
8160,Z3,0.881,6.5483,0.7869
8160,Z4,0.2415,2.6675,0.9179
8160,Z5,0.0,0.0451,0.4662
8160,Z6,0.0,0.0,0.8107
8190,Z1,0.0,0.3818,0.7419
8190,Z2,0.185,2.3474,0.9014
8190,Z3,0.9635,6.8571,0.7845
8190,Z4,0.1752,2.3726,0.9439
8190,Z5,0.0,0.0,0.4414
8190,Z6,0.0,0.0,0.8119
8220,Z1,0.0,0.4581,0.7466
8220,Z2,0.1371,2.171,0.8829
8220,Z3,0.8994,6.6268,0.7615
8220,Z4,0.1302,2.1313,0.9512
8220,Z5,0.0,0.0,0.4324
8220,Z6,0.0,0.0,0.8242
8250,Z1,0.0,0.4043,0.7209
8250,Z2,0.1315,2.1722,0.8607
8250,Z3,0.7685,5.958,0.7348
8250,Z4,0.1828,2.3476,0.9568
8250,Z5,0.0,0.0818,0.4394
8250,Z6,0.0,0.0,0.837
8280,Z1,0.0,0.3786,0.7493
8280,Z2,0.1057,1.9277,0.8795
8280,Z3,0.8083,6.0381,0.7458
8280,Z4,0.1641,2.2366,0.9402
8280,Z5,0.0,0.1129,0.4642
8280,Z6,0.0,0.0,0.8469
8310,Z1,0.0,0.3263,0.7465
8310,Z2,0.0735,1.9324,0.8772
8310,Z3,0.8414,6.339,0.7235
8310,Z4,0.2126,2.5125,0.9298
8310,Z5,0.0,0.0699,0.4661
8310,Z6,0.0,0.0,0.8541
8340,Z1,0.0,0.3466,0.7395
8340,Z2,0.0967,2.078,0.8943
8340,Z3,0.8825,6.3732,0.7076
8340,Z4,0.2531,2.7699,0.9342
8340,Z5,0.0,0.1062,0.4639
8340,Z6,0.0,0.0,0.8347
8370,Z1,0.0,0.3829,0.716
8370,Z2,0.1027,1.9544,0.8939
8370,Z3,1.0083,6.8912,0.7309
8370,Z4,0.1548,2.4281,0.913
8370,Z5,0.0,0.0443,0.4573
8370,Z6,0.0,0.0,0.8456
8400,Z1,0.0,0.4099,0.7408
8400,Z2,0.0984,1.9149,0.9229
8400,Z3,0.8038,5.9963,0.7601
8400,Z4,0.1639,2.3182,0.9052
8400,Z5,0.0,0.0142,0.4695
8400,Z6,0.0,0.0,0.8673
8430,Z1,0.0,0.3192,0.753
8430,Z2,0.0888,1.9071,0.9158
8430,Z3,0.813,6.1452,0.7413
8430,Z4,0.2449,2.5847,0.8844
8430,Z5,0.0,0.0,0.4476
8430,Z6,0.0,0.0,0.8806
8460,Z1,0.0,0.2975,0.7824
8460,Z2,0.1022,1.9138,0.9131
8460,Z3,0.8218,6.1462,0.7221
8460,Z4,0.2043,2.5562,0.8758
8460,Z5,0.0,0.0,0.4522
8460,Z6,0.0,0.0,0.8807
8490,Z1,0.0,0.2739,0.7744
8490,Z2,0.1312,2.1001,0.8899
8490,Z3,0.7661,5.8131,0.736
8490,Z4,0.2121,2.7668,0.8737
8490,Z5,0.0,0.0539,0.4275
8490,Z6,0.0,0.0,0.9083
8520,Z1,0.0,0.1975,0.7923
8520,Z2,0.0997,1.9796,0.9066
8520,Z3,0.7958,6.0598,0.75
8520,Z4,0.2132,2.9091,0.861
8520,Z5,0.0,0.0727,0.4425
8520,Z6,0.0,0.0,0.882
8550,Z1,0.0,0.255,0.7654
8550,Z2,0.0937,2.0646,0.8938
8550,Z3,0.9114,6.6645,0.7367
8550,Z4,0.233,2.9496,0.8319
8550,Z5,0.0,0.0564,0.448
8550,Z6,0.0,0.0,0.9004
8580,Z1,0.0,0.3168,0.7645
8580,Z2,0.0712,2.0747,0.8689
8580,Z3,0.8305,6.1993,0.7365
8580,Z4,0.2152,2.6831,0.8283
8580,Z5,0.0,0.0785,0.4621
8580,Z6,0.0,0.0,0.9158
8610,Z1,0.0,0.3448,0.7584
8610,Z2,0.1141,2.255,0.8708
8610,Z3,0.8658,6.1881,0.7152
8610,Z4,0.2811,2.9687,0.8252
8610,Z5,0.0,0.1355,0.473
8610,Z6,0.0,0.0,0.924
8640,Z1,0.0,0.3182,0.7835
8640,Z2,0.1062,2.0701,0.8467
8640,Z3,0.9788,6.721,0.7301
8640,Z4,0.2418,2.6355,0.8155
8640,Z5,0.0,0.1743,0.4759
8640,Z6,0.0,0.0,0.8947
8670,Z1,0.0,0.2645,0.7802
8670,Z2,0.0702,2.0226,0.8182
8670,Z3,1.0225,6.8939,0.7503
8670,Z4,0.3025,2.7284,0.7926
8670,Z5,0.0,0.1422,0.4853
8670,Z6,0.0,0.0,0.9228
8700,Z1,0.0,0.3287,0.7654
8700,Z2,0.1105,2.1538,0.8435
8700,Z3,1.0873,7.2828,0.7664
8700,Z4,0.2393,2.4788,0.8093
8700,Z5,0.0,0.0759,0.4589
8700,Z6,0.0,0.0081,0.9192
8730,Z1,0.0,0.3203,0.772
8730,Z2,0.0757,2.0176,0.8596
8730,Z3,1.1148,7.5409,0.7794
8730,Z4,0.2705,2.7071,0.7943
8730,Z5,0.0,0.1532,0.4378
8730,Z6,0.0,0.0,0.9291
8760,Z1,0.0,0.2904,0.7963
8760,Z2,0.1636,2.4167,0.8591
8760,Z3,1.1165,7.5279,0.7965
8760,Z4,0.3387,3.0416,0.8134
8760,Z5,0.0,0.1485,0.4639
8760,Z6,0.0,0.011,0.9231
8790,Z1,0.0,0.408,0.7718
8790,Z2,0.1379,2.1818,0.8567
8790,Z3,0.9466,6.7661,0.7689
8790,Z4,0.3576,3.0906,0.8372
8790,Z5,0.0,0.192,0.439
8790,Z6,0.0,0.0117,0.9015
8820,Z1,0.0,0.3098,0.7773
8820,Z2,0.1529,2.2782,0.8451
8820,Z3,0.8921,6.5701,0.7986
8820,Z4,0.3372,3.1991,0.8097
8820,Z5,0.0,0.1927,0.449
8820,Z6,0.0,0.0,0.924
8850,Z1,0.0,0.2604,0.8028
8850,Z2,0.1959,2.2688,0.8434
8850,Z3,0.9431,6.8067,0.7764
8850,Z4,0.2786,2.8833,0.8274
8850,Z5,0.0,0.1064,0.4545
8850,Z6,0.0,0.0,0.9238
8880,Z1,0.0,0.3261,0.8211
8880,Z2,0.2294,2.5968,0.8541
8880,Z3,0.9803,6.898,0.7547
8880,Z4,0.2923,2.9262,0.833
8880,Z5,0.0,0.1461,0.433
8880,Z6,0.0,0.0142,0.927
8910,Z1,0.0,0.4353,0.7935
8910,Z2,0.1883,2.5459,0.8708
8910,Z3,0.7963,6.1753,0.7354
8910,Z4,0.3487,3.1387,0.8279
8910,Z5,0.0,0.1871,0.4445
8910,Z6,0.0,0.032,0.9284
8940,Z1,0.0,0.3953,0.8002
8940,Z2,0.1684,2.4578,0.8978
8940,Z3,0.7939,6.0832,0.7057
8940,Z4,0.3011,3.0402,0.8037
8940,Z5,0.0,0.2335,0.4469
8940,Z6,0.0,0.0,0.9379
8970,Z1,0.0,0.475,0.818
8970,Z2,0.1578,2.2651,0.8784
8970,Z3,0.8886,6.459,0.6928
8970,Z4,0.2814,3.108,0.8192
8970,Z5,0.0,0.2518,0.4724
8970,Z6,0.0,0.0276,0.9371
9000,Z1,0.0,0.3951,0.8312
9000,Z2,0.1018,2.1141,0.889
9000,Z3,0.8733,6.3595,0.6687
9000,Z4,0.2547,2.9092,0.8024
9000,Z5,0.0,0.2679,0.4958
9000,Z6,0.0,0.0,0.9344
9030,Z1,0.0,0.4164,0.8444
9030,Z2,0.0902,1.8938,0.8666
9030,Z3,0.7783,5.8799,0.6898
9030,Z4,0.2365,2.7844,0.8256
9030,Z5,0.0,0.142,0.5041
9030,Z6,0.0,0.0,0.9626
9060,Z1,0.0,0.3951,0.8659
9060,Z2,0.0952,2.0296,0.8868
9060,Z3,0.8879,6.4278,0.6746
9060,Z4,0.2529,2.932,0.8311
9060,Z5,0.0,0.0256,0.4744
9060,Z6,0.0,0.0,0.9608
9090,Z1,0.0,0.3684,0.8677
9090,Z2,0.1315,2.2473,0.884
9090,Z3,0.7794,5.7437,0.6885
9090,Z4,0.1981,2.7249,0.84
9090,Z5,0.0,0.0886,0.4627
9090,Z6,0.0,0.0,0.9756
9120,Z1,0.0,0.3146,0.884
9120,Z2,0.1586,2.3639,0.8762
9120,Z3,0.9619,6.4924,0.6627
9120,Z4,0.1315,2.4572,0.8355
9120,Z5,0.0,0.137,0.4653
9120,Z6,0.0,0.0,0.9505
9150,Z1,0.0,0.3456,0.8573
9150,Z2,0.1978,2.5424,0.8529
9150,Z3,0.9109,6.2758,0.6433
9150,Z4,0.233,2.5971,0.8178
9150,Z5,0.0,0.2108,0.4421
9150,Z6,0.0,0.0,0.9553
9180,Z1,0.0,0.3381,0.872
9180,Z2,0.1385,2.2221,0.8637
9180,Z3,0.884,6.1288,0.6424
9180,Z4,0.2654,2.6844,0.8285
9180,Z5,0.0,0.2747,0.4493
9180,Z6,0.0,0.0,0.9738
9210,Z1,0.0,0.2341,0.8955
9210,Z2,0.2164,2.3576,0.851
9210,Z3,0.8394,6.0282,0.6543
9210,Z4,0.2456,2.7346,0.8361
9210,Z5,0.0,0.1989,0.4518
9210,Z6,0.0,0.0,0.9705
9240,Z1,0.0,0.2139,0.8693
9240,Z2,0.2361,2.5009,0.8597
9240,Z3,0.9347,6.4644,0.6438
9240,Z4,0.2679,2.809,0.8328
9240,Z5,0.0,0.1369,0.4692
9240,Z6,0.0,0.0,0.9695
9270,Z1,0.0,0.2652,0.8422
9270,Z2,0.1757,2.1647,0.8851
9270,Z3,1.1018,7.2332,0.6642
9270,Z4,0.1959,2.5426,0.8171
9270,Z5,0.0,0.0989,0.4468
9270,Z6,0.0,0.0,0.9733
9300,Z1,0.0,0.2669,0.8328
9300,Z2,0.1614,1.9889,0.8732
9300,Z3,1.0442,7.0138,0.6429
9300,Z4,0.2019,2.3283,0.8314
9300,Z5,0.0,0.0602,0.4591
9300,Z6,0.0,0.0,0.9999
9330,Z1,0.0,0.3068,0.8116
9330,Z2,0.1688,2.0855,0.8845
9330,Z3,0.8885,6.3391,0.646
9330,Z4,0.2479,2.5871,0.8282
9330,Z5,0.0,0.0066,0.4676
9330,Z6,0.0,0.0,1.0
9360,Z1,0.0,0.3108,0.8139
9360,Z2,0.0883,1.8267,0.8853
9360,Z3,0.9643,6.5309,0.6726
9360,Z4,0.1925,2.3741,0.8494
9360,Z5,0.0,0.101,0.4546
9360,Z6,0.0,0.0,1.0
9390,Z1,0.0,0.297,0.8106
9390,Z2,0.109,1.7842,0.9036
9390,Z3,1.0714,7.0002,0.651
9390,Z4,0.2013,2.3715,0.8479
9390,Z5,0.0,0.1201,0.4286
9390,Z6,0.0,0.0,0.9753
9420,Z1,0.0,0.2675,0.8054
9420,Z2,0.1418,2.0393,0.8818
9420,Z3,1.0597,6.9737,0.6235
9420,Z4,0.2046,2.3041,0.8515
9420,Z5,0.0,0.1712,0.3988
9420,Z6,0.0,0.0,0.9954
9450,Z1,0.0,0.2432,0.829
9450,Z2,0.1525,2.1677,0.8665
9450,Z3,1.1868,7.5531,0.5975
9450,Z4,0.2435,2.4667,0.8736
9450,Z5,0.0,0.1517,0.4104
9450,Z6,0.0,0.0,0.9999
9480,Z1,0.0,0.3152,0.8025
9480,Z2,0.114,2.0039,0.8463
9480,Z3,1.2237,7.8598,0.5889
9480,Z4,0.3341,2.7845,0.8744
9480,Z5,0.0,0.1599,0.3861
9480,Z6,0.0,0.0,1.0
9510,Z1,0.0,0.3142,0.7906
9510,Z2,0.1189,1.8199,0.8511
9510,Z3,1.1476,7.5065,0.5812
9510,Z4,0.3605,3.0289,0.8505
9510,Z5,0.0,0.1702,0.3674
9510,Z6,0.0,0.0,1.0
9540,Z1,0.0,0.193,0.7936
9540,Z2,0.1643,2.0314,0.8257
9540,Z3,1.084,7.2893,0.5699
9540,Z4,0.4032,3.1793,0.8564
9540,Z5,0.0,0.192,0.38
9540,Z6,0.0,0.0,0.9833
9570,Z1,0.0,0.1475,0.7772
9570,Z2,0.14,1.811,0.8371
9570,Z3,1.1185,7.4595,0.5854
9570,Z4,0.3706,3.1782,0.8572
9570,Z5,0.0,0.204,0.3652
9570,Z6,0.0,0.0205,0.9986
9600,Z1,0.0,0.0966,0.7596
9600,Z2,0.1666,1.962,0.8126
9600,Z3,1.1959,7.8714,0.5762
9600,Z4,0.3782,3.1571,0.8417
9600,Z5,0.0,0.1239,0.3698
9600,Z6,0.0,0.0382,0.9801
9630,Z1,0.0,0.0692,0.7618
9630,Z2,0.069,1.5726,0.7954
9630,Z3,0.752,5.7138,0.5682
9630,Z4,0.2159,2.5192,0.8692
9630,Z5,0.0,0.0844,0.3626
9630,Z6,0.0,0.0,0.9569
9660,Z1,0.0,0.1048,0.7384
9660,Z2,0.0,1.0784,0.8077
9660,Z3,0.4105,4.1045,0.5579
9660,Z4,0.0729,2.0056,0.8752
9660,Z5,0.0,0.0357,0.3593
9660,Z6,0.0,0.0,0.9782
9690,Z1,0.0,0.0361,0.7589
9690,Z2,0.0,0.7293,0.7885
9690,Z3,0.1903,2.9696,0.5342
9690,Z4,0.0,1.4408,0.8503
9690,Z5,0.0,0.0645,0.3647
9690,Z6,0.0,0.0,1.0
9720,Z1,0.0,0.0,0.7492
9720,Z2,0.0,0.4703,0.7658
9720,Z3,0.0583,2.0983,0.5209
9720,Z4,0.0,1.0033,0.8367
9720,Z5,0.0,0.0088,0.3587
9720,Z6,0.0,0.0,0.9943
9750,Z1,0.0,0.0,0.7653
9750,Z2,0.0,0.1464,0.7657
9750,Z3,0.0,1.3612,0.4969
9750,Z4,0.0,0.5867,0.8474
9750,Z5,0.0,0.0,0.3695
9750,Z6,0.0,0.0,0.97
9780,Z1,0.0,0.0,0.7813
9780,Z2,0.0,0.0,0.7754
9780,Z3,0.0,0.869,0.4875
9780,Z4,0.0,0.2393,0.8745
9780,Z5,0.0,0.0,0.3944
9780,Z6,0.0,0.0,0.9626
9810,Z1,0.0,0.0,0.7847
9810,Z2,0.0,0.0,0.7877
9810,Z3,0.0,0.4136,0.5005
9810,Z4,0.0,0.0,0.885
9810,Z5,0.0,0.0,0.3987
9810,Z6,0.0,0.0,0.963
9840,Z1,0.0,0.0,0.813
9840,Z2,0.0,0.0,0.8164
9840,Z3,0.0,0.1234,0.4732
9840,Z4,0.0,0.0,0.8995
9840,Z5,0.0,0.0,0.3892
9840,Z6,0.0,0.0,0.9545
9870,Z1,0.0,0.0,0.7978
9870,Z2,0.0,0.0,0.841
9870,Z3,0.0,0.0,0.4634
9870,Z4,0.0,0.0,0.8972
9870,Z5,0.0,0.0,0.4133
9870,Z6,0.0,0.0,0.9597
9900,Z1,0.0,0.0,0.7913
9900,Z2,0.0,0.0,0.817
9900,Z3,0.0,0.0,0.4636
9900,Z4,0.0,0.0,0.9041
9900,Z5,0.0,0.0,0.4131
9900,Z6,0.0,0.0,0.9802
9930,Z1,0.0,0.0,0.7641
9930,Z2,0.0,0.0,0.8006
9930,Z3,0.0,0.0,0.4843
9930,Z4,0.0,0.0,0.8781
9930,Z5,0.0,0.0,0.3957
9930,Z6,0.0,0.0,0.9683
9960,Z1,0.0,0.0,0.7665
9960,Z2,0.0,0.0,0.8081
9960,Z3,0.0,0.0,0.4651
9960,Z4,0.0,0.0,0.8999
9960,Z5,0.0,0.0,0.4234
9960,Z6,0.0,0.0,0.9945
9990,Z1,0.0,0.0,0.7826
9990,Z2,0.0,0.0,0.8157
9990,Z3,0.0,0.0,0.444
9990,Z4,0.0,0.0,0.8879
9990,Z5,0.0,0.0,0.4432
9990,Z6,0.0,0.0,0.9893
10020,Z1,0.0,0.0,0.768
10020,Z2,0.0,0.0,0.7925
10020,Z3,0.0,0.0,0.4636
10020,Z4,0.0,0.0,0.8841
10020,Z5,0.0,0.0,0.4228
10020,Z6,0.0,0.0,1.0
10050,Z1,0.0,0.0,0.7892
10050,Z2,0.0,0.0,0.7637
10050,Z3,0.0,0.0,0.4697
10050,Z4,0.0,0.0,0.8785
10050,Z5,0.0,0.0,0.3982
10050,Z6,0.0,0.0,0.9784
10080,Z1,0.0,0.0,0.8152
10080,Z2,0.0,0.0,0.7907
10080,Z3,0.0,0.0,0.4928
10080,Z4,0.0,0.0,0.8969
10080,Z5,0.0,0.0,0.3916
10080,Z6,0.0,0.0,0.9738
10110,Z1,0.0,0.0,0.8434
10110,Z2,0.0,0.0,0.7961
10110,Z3,0.0,0.0,0.5197
10110,Z4,0.0,0.0,0.9079
10110,Z5,0.0,0.0,0.4178
10110,Z6,0.0,0.0,0.9931
10140,Z1,0.0,0.0,0.8497
10140,Z2,0.0,0.0,0.8225
10140,Z3,0.0,0.0,0.5041
10140,Z4,0.0,0.0,0.9354
10140,Z5,0.0,0.0,0.3951
10140,Z6,0.0,0.0,0.9864
10170,Z1,0.0,0.0,0.8784
10170,Z2,0.0,0.0,0.8419
10170,Z3,0.0,0.0,0.5275
10170,Z4,0.0,0.0,0.9581
10170,Z5,0.0,0.0,0.3671
10170,Z6,0.0,0.0,1.0
10200,Z1,0.0,0.0,0.8989
10200,Z2,0.0,0.0,0.8611
10200,Z3,0.0,0.0,0.5279
10200,Z4,0.0,0.0,0.9769
10200,Z5,0.0,0.0,0.3388
10200,Z6,0.0,0.0,1.0
10230,Z1,0.0,0.0,0.8929
10230,Z2,0.0,0.0,0.836
10230,Z3,0.0,0.0,0.556
10230,Z4,0.0,0.0,0.9978
10230,Z5,0.0,0.0,0.3279
10230,Z6,0.0,0.0,0.9856
10260,Z1,0.0,0.0,0.9109
10260,Z2,0.0,0.0,0.8169
10260,Z3,0.0,0.0,0.5791
10260,Z4,0.0,0.0,1.0
10260,Z5,0.0,0.0,0.3524
10260,Z6,0.0,0.0,0.9977
10290,Z1,0.0,0.0,0.9066
10290,Z2,0.0,0.0,0.809
10290,Z3,0.0,0.0,0.5922
10290,Z4,0.0,0.0,0.9972
10290,Z5,0.0,0.0,0.3652
10290,Z6,0.0,0.0,1.0
10320,Z1,0.0,0.0,0.8844
10320,Z2,0.0,0.0,0.8387
10320,Z3,0.0,0.0,0.5873
10320,Z4,0.0,0.0,0.9846
10320,Z5,0.0,0.0,0.3896
10320,Z6,0.0,0.0,0.9975
10350,Z1,0.0,0.0,0.8738
10350,Z2,0.0,0.0,0.8515
10350,Z3,0.0,0.0,0.5727
10350,Z4,0.0,0.0,0.9746
10350,Z5,0.0,0.0,0.4194
